scheduling,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sf_finish_spec_sheet,UID=513;project=PC2425_1334;pp_uid=;file_name=;grain1=Solid;mat1=White Ash;sub1_t=N/A;grain2=N/A;mat2=N/A;sub2_t=N/A;finish_type=Walnut Finish 10% Matt PU ;raw_material=(1) Sanding Paper 120 ABR 1043 (2) Sanding Paper 320 - ABR 1033 (3) PU Sealer PNT 1093 (4) Walnut Stain - PNT 8045 (5) Black Stain PNT 8040 (6) NC Thinner PNT 13003 (7) PU Matt 10% - PNT 1095;process=,(1) Raw Sanding (2) Manual Stain - Walnut Stain - 10 Gm + Black Stain - 2 Gm NC Thinner - 100 Gm - Two Hand (3)Base Coat Sealer Tow Cross Coat Bay spray (4) Base Coat Sanding (5) Manual Shade Matching - Walnut - 20 Gm+ Black Stain 5 Gm + NC Thinner -100 Gm - Two Hand (6) Top Coat PU Matt 10% | entry_by=Tarkeshwar Yadav (Sonu) | doe=2025-03-04 15:15:25 | remarks=approved | status=Approve | approve_on=2025-04-05 17:54:07 | approve_by=Sunil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shipping_entry,UID=1;container_no=8;sb_no=213ew;sb_date=2025-12-25;brc_no=12312313;brc_date=2025-12-25;red_tep_amt=4543645645;red_tep_date=2025-12-26;refund_date=2025-12-30;entry_by=Rahul Kumar Paliwal;entry_on=2025-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_product_bom_upload,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
site_status_data,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skill_set,"UID=6;emp_uid=332;skill=Skill 1,Skill 2,Skill 3,Skill 4,Skill 5;rate=6,7,1,4,1;doe=2018-02-07 09:48:30;entry_by=Ravi Kumar Asari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smart_break,UID=6;emp_code=IEVO 95;type=Non-Returable;date=2020-09-08;time_from=2020-09-08 15:00:00;time_to=2020-09-08 18:00:00;reason=Personal Work;total_time=3:0;out_time=None;in_time=None;duration=None;approve_by=Sunny Lohia;approve_on=2020-09-08 10:24:33;status=1;doe=2020-09-08 10:22:24;entry_by=Rahul Kumar Paliwal;update_entry_on=None;update_entry_by=None;update_status=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid_cut,"UID=95572;cut_list_no=14108;inq_no=PC2425_1649;order_no=11828;pp_uid=90020;pp_qty=55;type=MO;team=Bodh Lal;part=;raw=white ash wood;l=610;w=100;t=22;qty=9;cft=0.0473;remark=;bom_no=304298, 304373, 304336, 304399;processing=;finish=;deadline=None;entry_by=Sandeep Sharma;doe=2026-02-11 14:05:07;status=None;cancle=None;criteria=None;active=None;inactive=None;time=None;close=None;close_by=None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid_cut_prj,"UID=806;swcp_code=38;order_uid=2417;pp_uid=11041;qty=9;wood=White Ash;parts=Side Connectors;l=400;w=45;t=30;part_qty=27;cft=0.171;criteria=;remarks=;process=Final Sizing and Plaining,Final Cutting;finish=;gen_remarks=Please check proper moisture & if some size variation please first confirm to concern team & inform. Please avoid knots & Cracks.;status=None;cancle=None;doe=2018-10-20 14:26:57;entry_by=Jagdish Meghwal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sow,UID=34249;pp_uid=69176;b=None;l=None;h=None;intronote=testing;funcationality=None;special_feature=None;assembly_type=None;primary_finish=None;sf=None;uph=None;metal=None;led=None;glass=None;stone=None;others=None;outdoor=None;2d=None;3d=None;exploded_view=None;part_definiion=None;hardware=None;special_req=None;remarks=None;finish_index=None;part_clubbing=None;process_flow_chart=None;assembly_instruction=None;qc=None;ref_img=;doe=2024-09-24 14:36:17;entry_by=Rahul Kumar Paliwal;deactive=0;panelwork=None;solidwork=None;handicraft=None;status=None;plane=None;timeline=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sow_detail,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sq_data,UID=226314;prd_name=None;prd_code=None;pp_uid=89835;sq_uid=16535;rate=23726;qty=1.0;sundry=18;uom=None;type=product;mnf=None;remarks=;cancel_qty=None;update_by=None;update_on=None;cancel_qty1=None;ref_sq_uid=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sq_data_new,"UID=188412;prd_name=None;prd_code=None;pp_uid=74966;sq_uid=14484;rate=7300;qty=1.0;sundry=18;uom=None;type=product;mnf=None;remarks=Uph material, labour and packing;cancel_qty=None;cancel_qty1=None;update_by=None;update_on=None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
